city,state,primary_zip,county,valid_zips
"WESTFORD","VT","05494","CHITTENDEN","05494"
"WESTGATE","FL","34205","MANATEE","34205"
"WESTGATE","IA","50681","FAYETTE","50681"
"WESTGATE","NY","14624","MONROE","14624"
"WESTHAMPTON BEACH","NY","11978","SUFFOLK","11978"
"WESTHAMPTON BEAC","NY","11978","SUFFOLK","11978"
"WESTHAMPTON","NY","11977","SUFFOLK","11977"
"WESTHAVEN","CA","95570","HUMBOLDT","95570"
"WESTHOFF","TX","77994","DEWITT","77994"
"WESTHOPE","ND","58793","BOTTINEAU","58793"
"WESTLAKE VILLAGE","CA","91361","VENTURA","91359;91361;91362"
"WESTLAKE","LA","70669","CALCASIEU","70669"
"WESTLAKE","OH","44145","CUYAHOGA","44145"
"WESTLAKE","OR","97493","LANE","97493"
"WESTLAND","MI","48185","WAYNE","48185;48186"
"WESTLAND","PA","15378","WASHINGTON","15378"
"WESTLEY","CA","95387","STANISLAUS","95387"
"WESTLINE","PA","16751","MC KEAN","16751"
"WESTMINSTER STATION","VT","05159","WINDHAM","05159"
"WESTMINSTER","CA","92683","ORANGE","92683;92684;92685"
"WESTMINSTER","CO","80021","JEFFERSON","80021;80030;80031;80035;80036"
"WESTMINSTER","MA","01473","WORCESTER","01441;01473"
"WESTMINSTER","MD","21157","CARROLL","21157;21158"
"WESTMINSTER","SC","29693","OCONEE","29693"
"WESTMINSTER","TX","75485","COLLIN","75485"
"WESTMINSTER","VT","05158","WINDHAM","05158"
"WESTMONT","IL","60559","DUPAGE","60559"
"WESTMORELAND CITY","PA","15692","WESTMORELAND","15692"
"WESTMORELAND CIT","PA","15692","WESTMORELAND","15692"
"WESTMORELAND","KS","66549","POTTAWATOMIE","66549"
"WESTMORELAND","NH","03467","CHESHIRE","03467"
"WESTMORELAND","NY","13490","ONEIDA","13490"
"WESTMORELAND","TN","37186","SUMNER","37186"
"WESTMORLAND","CA","92281","IMPERIAL","92281"
"WESTONS MILLS","NY","14788","CATTARAUGUS","14788"
"WESTON","CO","81091","LAS ANIMAS","81091"
"WESTON","CT","06883","FAIRFIELD","06883"
"WESTON","GA","31832","WEBSTER","31832"
"WESTON","ID","83286","FRANKLIN","83286"
"WESTON","MA","02493","MIDDLESEX","02493"
"WESTON","MI","49289","LENAWEE","49289"
"WESTON","MO","64098","PLATTE","64098"
"WESTON","NE","68070","SAUNDERS","68070"
"WESTON","OH","43569","WOOD","43569"
"WESTON","OR","97886","UMATILLA","97886"
"WESTON","PA","18256","LUZERNE","18256"
"WESTON","TX","75097","COLLIN","75097"
"WESTON","VT","05161","WINDSOR","05161"
"WESTON","WV","26452","LEWIS","26452"
"WESTON","WY","82731","CAMPBELL","82731"
"WESTOVER AFB","MA","01022","HAMPDEN","01022"
"WESTOVER","AL","35185","SHELBY","35185"
"WESTOVER","MD","21871","SOMERSET","21871;21890"
"WESTOVER","PA","16692","CLEARFIELD","16692"
"WESTPHALIA","IA","51578","SHELBY","51578"
"WESTPHALIA","IN","47596","KNOX","47596"
"WESTPHALIA","KS","66093","ANDERSON","66093"
"WESTPHALIA","MI","48894","CLINTON","48894"
"WESTPHALIA","MO","65085","OSAGE","65085"
"WESTPOINT","IN","47992","TIPPECANOE","47992"
"WESTPOINT","TN","38486","LAWRENCE","38486"
"WESTPORT POINT","MA","02791","BRISTOL","02791"
"WESTPORT","CA","95488","MENDOCINO","95488"
"WESTPORT","CT","06880","FAIRFIELD","06880;06881;06888;06889"
"WESTPORT","IN","47283","DECATUR","47283"
"WESTPORT","KY","40077","OLDHAM","40077"
"WESTPORT","MA","02790","BRISTOL","02790"
"WESTPORT","NY","12993","ESSEX","12993"
"WESTPORT","OR","97016","COLUMBIA","97016"
"WESTPORT","PA","17778","CLINTON","17778"
"WESTPORT","SD","57481","BROWN","57481"
"WESTPORT","TN","38387","CARROLL","38387"
"WESTPORT","WA","98595","GRAYS HARBOR","98595"
"WESTSIDE","IA","51467","CRAWFORD","51467"
"WESTTOWN","NY","10998","ORANGE","10998"
"WESTTOWN","PA","19395","CHESTER","19395"
"WESTVIEW","KY","40178","BRECKINRIDGE","40178"
"WESTVILLE","FL","32464","HOLMES","32464"
"WESTVILLE","IL","61883","VERMILION","61883"
"WESTVILLE","IN","46391","LA PORTE","46391"
"WESTVILLE","NJ","08093","GLOUCESTER","08093"
"WESTVILLE","OH","43083","CHAMPAIGN","43083"
"WESTVILLE","OK","74965","ADAIR","74965"
"WESTVILLE","SC","29175","KERSHAW","29175"
"WESTWEGO","LA","70094","JEFFERSON","70094;70096"
"WESTWOOD","CA","96137","LASSEN","96137"
"WESTWOOD","KY","41101","BOYD","41101"
"WESTWOOD","MA","02090","NORFOLK","02090"
"WESTWOOD","NJ","07675","BERGEN","07675"
"WESTWOOD","OH","45248","HAMILTON","45248"
"WEST","MS","39192","HOLMES","39192"
"WEST","TX","76691","MCLENNAN","76691"
"WETHERSFIELD","CT","06109","HARTFORD","06109;06129"
"WETMORE","CO","81253","CUSTER","81253"
"WETMORE","KS","66550","NEMAHA","66550"
"WETMORE","MI","49895","ALGER","49895"
"WETMORE","TX","78163","COMAL","78163;78247"
"WETONKA","SD","57481","BROWN","57481"
"WETUMKA","OK","74883","HUGHES","74883"
"WETUMPKA","AL","36092","ELMORE","36092;36093"
"WEVERTOWN","NY","12886","WARREN","12886"
"WEVER","IA","52658","LEE","52658"
"WEWAHITCHKA","FL","32465","GULF","32449;32465"
"WEWELA","SD","57578","TRIPP","57578"
"WEWOKA","OK","74884","SEMINOLE","74884"
"WEXFORD","PA","15090","ALLEGHENY","15090"
"WEYANOKE","LA","70787","WEST FELICIANA","70787"
"WEYAUWEGA","WI","54983","WAUPACA","54983"
"WEYERHAEUSER","WI","54895","RUSK","54895"
"WEYERS CAVE","VA","24486","AUGUSTA","24486"
"WEYMOUTH","MA","02188","NORFOLK","02188;02189;02190;02191"
"WHALEYSVILLE","MD","21872","WORCESTER","21872"
"WHALEYVILLE","MD","21872","WORCESTER","21872"
"WHARNCLIFFE","WV","25651","MINGO","25651"
"WHARTON","NJ","07885","MORRIS","07885"
"WHARTON","OH","43359","WYANDOT","43359"
"WHARTON","TX","77488","WHARTON","77488"
"WHARTON","WV","25208","BOONE","25208"
"WHAT CHEER","IA","50268","KEOKUK","50268"
"WHATELY","MA","01093","FRANKLIN","01093"
"WHATLEY","AL","36482","CLARKE","36482"
"WHEAT RIDGE","CO","80033","JEFFERSON","80033;80034"
"WHEATCROFT","KY","42463","WEBSTER","42463"
"WHEATFIELD","IN","46392","JASPER","46392"
"WHEATLAND","CA","95692","YUBA","95692"
"WHEATLAND","IA","52777","CLINTON","52777"
"WHEATLAND","IN","47597","KNOX","47597"
"WHEATLAND","MO","65779","HICKORY","65779"
"WHEATLAND","ND","58079","CASS","58079"
"WHEATLAND","OK","73097","OKLAHOMA","73097"
"WHEATLAND","PA","16161","MERCER","16161"
"WHEATLAND","WY","82201","PLATTE","82201"
"WHEATLEY HEIGHTS","NY","11798","SUFFOLK","11798"
"WHEATLEY","AR","72392","ST. FRANCIS","72392"
"WHEATON","IL","60187","DUPAGE","60187;60189"
"WHEATON","MD","20902","MONTGOMERY","20902"
"WHEATON","MN","56296","TRAVERSE","56296"
"WHEATON","MO","64874","BARRY","64874"
"WHEELER ARMY AIRFIELD","HI","96854","HONOLULU","96854"
"WHEELERSBURG","OH","45694","SCIOTO","45694"
"WHEELER","IL","62479","JASPER","62479"
"WHEELER","IN","46393","PORTER","46393"
"WHEELER","KS","67756","CHEYENNE","67756"
"WHEELER","MI","48662","GRATIOT","48662"
"WHEELER","MS","38880","PRENTISS","38880"
"WHEELER","OR","97147","TILLAMOOK","97147"
"WHEELER","TX","79096","WHEELER","79096"
"WHEELER","WI","54772","DUNN","54772"
"WHEELING","IL","60090","COOK","60090"
"WHEELING","MO","64688","LIVINGSTON","64688"
"WHEELING","WV","26003","OHIO","26003"
"WHEELOCK","ND","58849","WILLIAMS","58849"
"WHEELOCK","TX","77882","ROBERTSON","77882"
"WHEELWRIGHT","KY","41669","FLOYD","41669"
"WHEELWRIGHT","MA","01094","WORCESTER","01094"
"WHELEN SPRINGS","AR","71772","CLARK","71772"
"WHICK","KY","41390","BREATHITT","41390"
"WHIGHAM","GA","31797","GRADY","31797;39897"
"WHIPPANY","NJ","07981","MORRIS","07981;07999"
"WHIPPLEVILLE","NY","12995","FRANKLIN","12995"
"WHIPPLE","OH","45788","WASHINGTON","45788"
"WHISKEYTOWN","CA","96095","SHASTA","96095"
"WHITACRE","VA","22625","FREDERICK","22625"
"WHITAKERS","NC","27891","NASH","27891"
"WHITBY","WV","25823","RALEIGH","25823"
"WHITE BEAR LAKE","MN","55110","RAMSEY","55110;55115"
"WHITE BIRD","ID","83554","IDAHO","83554"
"WHITE BLUFF","TN","37187","DICKSON","37187"
"WHITE CASTLE","LA","70788","IBERVILLE","70788"
"WHITE CITY","KS","66872","MORRIS","66872"
"WHITE CITY","OR","97503","JACKSON","97503"
"WHITE CLOUD","KS","66094","DONIPHAN","66094"
"WHITE CLOUD","MI","49349","NEWAYGO","49349"
"WHITE COTTAGE","OH","43791","MUSKINGUM","43791"
"WHITE CREEK","NY","12057","WASHINGTON","12057"
"WHITE DEER","PA","17887","UNION","17887"
"WHITE DEER","TX","79097","CARSON","79097"
"WHITE EARTH","MN","56591","BECKER","56591"
"WHITE EARTH","ND","58794","MOUNTRAIL","58794"
"WHITE HALL","AR","71602","JEFFERSON","71602;71612"
"WHITE HALL","IL","62092","GREENE","62092"
"WHITE HALL","MD","21161","HARFORD","21161"
"WHITE HALL","VA","22987","ALBEMARLE","22987"
"WHITE HAVEN","PA","18661","LUZERNE","18661"
"WHITE HEATH","IL","61884","PIATT","61884"
"WHITE HORSE BEACH","MA","02381","PLYMOUTH","02381"
"WHITE HOUSE","TN","37188","SUMNER","37188"
"WHITE LAKE","MI","48383","OAKLAND","48383;48386"
"WHITE LAKE","NY","12786","SULLIVAN","12786"
"WHITE LAKE","SD","57383","AURORA","57383"
"WHITE LAKE","WI","54491","LANGLADE","54491"
"WHITE MARSH","MD","21162","BALTIMORE","21162"
"WHITE MARSH","VA","23183","GLOUCESTER","23183"
"WHITE MILLS","KY","42788","HARDIN","42788"
"WHITE MILLS","PA","18473","WAYNE","18473"
"WHITE MOUNTAIN LAKE","AZ","85912","NAVAJO","85912"
"WHITE MOUNTAIN","AK","99784","NOME CENSUS AREA","99784"
"WHITE OAK","GA","31568","CAMDEN","31568"
"WHITE OAK","NC","28399","BLADEN","28399"
"WHITE OAK","PA","15131","ALLEGHENY","15131"
"WHITE OAK","TX","75693","GREGG","75693"
"WHITE OAK","WV","25989","RALEIGH","25989"
"WHITE OWL","SD","57792","MEADE","57792"
"WHITE PASS","WA","98937","YAKIMA","98937"
"WHITE PIGEON","MI","49099","ST. JOSEPH","49099"
"WHITE PINE","MI","49971","ONTONAGON","49971"
"WHITE PINE","TN","37890","JEFFERSON","37890"
"WHITE PLAINS","GA","30678","GREENE","30678"
"WHITE PLAINS","KY","42464","HOPKINS","42464"
"WHITE PLAINS","MD","20695","CHARLES","20695"
"WHITE PLAINS","NC","27031","SURRY","27031"
"WHITE PLAINS","NY","10601","WESTCHESTER","10601;10602;10603;10605;10606;10607;10610"
"WHITE PLAINS","VA","23893","BRUNSWICK","23893"
"WHITE POST","VA","22663","FREDERICK","22663"
"WHITE RIVER JUNCTION","VT","05001","WINDSOR","05001;05009"
"WHITE RIVER JUNC","VT","05001","WINDSOR","05001"
"WHITE RIVER","SD","57579","MELLETTE","57579"
"WHITE ROCK","NM","87547","LOS ALAMOS","87547"
"WHITE ROCK","SC","29177","RICHLAND","29177"
"WHITE SALMON","WA","98672","KLICKITAT","98672"
"WHITE SANDS MISSILE RANGE","NM","88002","DOÑA ANA","88002"
"WHITE SANDS MISS","NM","88002","DONA ANA","88002"
"WHITE SETTLEMENT","TX","76108","TARRANT","76108"
"WHITE SPRINGS","FL","32096","HAMILTON","32096"
"WHITE STONE","SC","29386","SPARTANBURG","29386"
"WHITE STONE","VA","22578","LANCASTER","22578"
"WHITE SULPHUR SPRINGS","MT","59645","MEAGHER","59645"
"WHITE SULPHUR SPRINGS","NY","12787","SULLIVAN","12787"
"WHITE SULPHUR SPRINGS","WV","24986","GREENBRIER","24986"
"WHITE SULPHUR SP","MT","59645","MEAGHER","59645"
"WHITE SULPHUR SP","NY","12787","SULLIVAN","12787"
"WHITE SWAN","WA","98952","YAKIMA","98952"
"WHITE WATER","CA","92282","RIVERSIDE","92282"
"WHITECLAY","NE","69365","SHERIDAN","69365"
"WHITEFACE","TX","79379","COCHRAN","79379"
"WHITEFIELD","ME","04353","LINCOLN","04353"
"WHITEFIELD","NH","03598","COOS","03598"
"WHITEFIELD","OK","74472","HASKELL","74472"
"WHITEFISH","MT","59937","FLATHEAD","59937"
"WHITEFORD","MD","21160","HARFORD","21160"
"WHITEHALL","MI","49461","MUSKEGON","49461"
"WHITEHALL","MT","59759","JEFFERSON","59759"
"WHITEHALL","NY","12887","WASHINGTON","12887"
"WHITEHALL","OH","43213","FRANKLIN","43213"
"WHITEHALL","PA","18052","LEHIGH","18052"
"WHITEHALL","WI","54773","TREMPEALEAU","54773"
"WHITEHORSE","SD","57661","DEWEY","57661"
"WHITEHOUSE STATION","NJ","08889","HUNTERDON","08889"
"WHITEHOUSE STATI","NJ","08889","HUNTERDON","08889"
"WHITEHOUSE","NJ","08888","HUNTERDON","08888"
"WHITEHOUSE","OH","43571","LUCAS","43571"
"WHITEHOUSE","TX","75791","SMITH","75791"
"WHITELAND","IN","46184","JOHNSON","46184"
"WHITELAW","WI","54247","MANITOWOC","54247"
"WHITEMAN AFB","MO","65305","JOHNSON","65305"
"WHITEMAN AIR FORCE BASE","MO","65305","JOHNSON","65305"
"WHITEOAK","MO","63880","DUNKLIN","63880"
"WHITERIVER","AZ","85941","NAVAJO","85941"
"WHITEROCKS","UT","84085","UINTAH","84085"
"WHITES CITY","NM","88268","EDDY","88268"
"WHITES CREEK","TN","37189","DAVIDSON","37189"
"WHITESBORO","NJ","08252","CAPE MAY","08252"
"WHITESBORO","NY","13492","ONEIDA","13492"
"WHITESBORO","OK","74577","LE FLORE","74577"
"WHITESBORO","TX","76273","GRAYSON","76273"
"WHITESBURG","GA","30185","CARROLL","30185"
"WHITESBURG","KY","41858","LETCHER","41858"
"WHITESBURG","TN","37891","HAMBLEN","37891"
"WHITESIDE","MO","63387","LINCOLN","63387"
"WHITESIDE","TN","37396","MARION","37396"
"WHITESTONE","NY","11357","QUEENS","11357"
"WHITESTOWN","IN","46075","BOONE","46075"
"WHITESVILLE","KY","42378","DAVIESS","42378"
"WHITESVILLE","NY","14897","ALLEGANY","14897"
"WHITESVILLE","WV","25209","BOONE","25209"
"WHITETAIL","MT","59276","DANIELS","59276"
"WHITETHORNE","VA","24060","MONTGOMERY","24060"
"WHITETHORN","CA","95589","HUMBOLDT","95589"
"WHITETOP","VA","24292","GRAYSON","24292"
"WHITEVILLE","NC","28472","COLUMBUS","28472"
"WHITEVILLE","TN","38075","HARDEMAN","38075"
"WHITEWATER","CA","92282","RIVERSIDE","92282"
"WHITEWATER","CO","81527","MESA","81527"
"WHITEWATER","KS","67154","BUTLER","67154"
"WHITEWATER","MO","63785","CAPE GIRARDEAU","63785"
"WHITEWATER","MT","59544","PHILLIPS","59544"
"WHITEWATER","WI","53190","WALWORTH","53190"
"WHITEWOOD","SD","57793","LAWRENCE","57793"
"WHITEWOOD","VA","24657","BUCHANAN","24657"
"WHITEWRIGHT","TX","75491","GRAYSON","75491"
"WHITE","GA","30184","BARTOW","30184"
"WHITE","PA","15490","FAYETTE","15490"
"WHITE","SD","57276","BROOKINGS","57276"
"WHITFIELD","MS","39193","RANKIN","39193"
"WHITHARRAL","TX","79380","HOCKLEY","79380"
"WHITINGHAM","VT","05361","WINDHAM","05361"
"WHITING","IA","51063","MONONA","51063"
"WHITING","IN","46394","LAKE","46394"
"WHITING","KS","66552","JACKSON","66552"
"WHITING","ME","04691","WASHINGTON","04691"
"WHITING","NJ","08759","OCEAN","08759"
"WHITING","VT","05778","ADDISON","05778"
"WHITINSVILLE","MA","01588","WORCESTER","01588"
"WHITLASH","MT","59545","LIBERTY","59545"
"WHITLEY CITY","KY","42653","MCCREARY","42653"
"WHITLEYVILLE","TN","38588","JACKSON","38588"
"WHITMAN","MA","02382","PLYMOUTH","02382"
"WHITMAN","ND","58259","NELSON","58259"
"WHITMAN","NE","69366","GRANT","69366"
"WHITMAN","WV","25652","LOGAN","25652"
"WHITMER","WV","26296","RANDOLPH","26296"
"WHITMIRE","SC","29178","NEWBERRY","29178"
"WHITMORE LAKE","MI","48189","WASHTENAW","48189"
"WHITMORE","CA","96096","SHASTA","96096"
"WHITNEY BEACH","FL","34228","SARASOTA","34228"
"WHITNEY POINT","NY","13862","BROOME","13862"
"WHITNEY","NE","69367","DAWES","69367"
"WHITNEY","PA","15693","WESTMORELAND","15693"
"WHITNEY","TX","76692","HILL","76692"
"WHITSETT","NC","27377","GUILFORD","27377"
"WHITSETT","TX","78075","LIVE OAK","78075"
"WHITTAKER","MI","48190","WASHTENAW","48190"
"WHITTAKER","WV","25083","KANAWHA","25083"
"WHITTEMORE","IA","50598","KOSSUTH","50598"
"WHITTEMORE","MI","48770","IOSCO","48770"
"WHITTEN","IA","50269","HARDIN","50269"
"WHITTIER","AK","99693","VALDEZ-CORDOVA CENSUS AREA","99693"
"WHITTIER","CA","90601","LOS ANGELES","90601;90602;90603;90604;90605;90606;90607;90608;90609;90610"
"WHITTIER","NC","28789","JACKSON","28789"
"WHITTINGTON","IL","62897","FRANKLIN","62897"
"WHITT","TX","76490","PARKER","76490"
"WHITWELL","TN","37397","MARION","37397"
"WHY","AZ","85321","PIMA","85321"
"WIBAUX","MT","59353","WIBAUX","59353"
"WIBORG","KY","42653","MCCREARY","42653"
"WICHITA FALLS","TX","76301","WICHITA","76301;76302;76305;76306;76307;76308;76309;76310"
"WICHITA","KS","67202","SEDGWICK","67201;67202;67203;67204;67205;67206;67207;67208;67209;67210;67211;67212;67213;67214;67215;67216;67217;67218;67219;67220;67223;67226;67227;67228;67230;67232;67233;67235;67260;67275;67276;67277;67278"
"WICKATUNK","NJ","07765","MONMOUTH","07765"
"WICKENBURG","AZ","85390","MARICOPA","85358;85390"
"WICKES","AR","71973","POLK","71973"
"WICKETT","TX","79788","WARD","79788"
"WICKHAVEN","PA","15492","FAYETTE","15492"
"WICKLIFFE","KY","42087","BALLARD","42087"
"WICKLIFFE","OH","44092","LAKE","44092"
"WICOMICO CHURCH","VA","22579","NORTHUMBERLAND","22579"
"WICOMICO","VA","23184","GLOUCESTER","23184"
"WICONISCO","PA","17097","DAUPHIN","17097"
"WIDE HOLLOW","WA","98908","YAKIMA","98908"
"WIDEMAN","AR","72585","IZARD","72585"
"WIDENER","AR","72394","ST. FRANCIS","72394"
"WIDEN","WV","25211","CLAY","25211"
"WIDNOON","PA","16261","ARMSTRONG","16261"
"WIERGATE","TX","75977","NEWTON","75977"
"WIGGINS","CO","80654","MORGAN","80654"
"WIGGINS","MS","39577","STONE","39577"
"WIKIEUP","AZ","85360","MOHAVE","85360"
"WILBERFORCE","OH","45384","GREENE","45384"
"WILBER","NE","68465","SALINE","68465"
"WILBRAHAM","MA","01095","HAMPDEN","01095"
"WILBURN","AR","72179","CLEBURNE","72179"
"WILBURTON","OK","74578","LATIMER","74578"
"WILBURTON","PA","17888","COLUMBIA","17888"
"WILBUR","OR","97494","DOUGLAS","97494"
"WILBUR","WA","99185","LINCOLN","99185"
"WILBUR","WV","26320","TYLER","26320"
"WILCOE","WV","24895","MCDOWELL","24895"
"WILCOX","NE","68982","KEARNEY","68982"
"WILCOX","PA","15870","ELK","15870"
"WILD HORSE","CO","80862","CHEYENNE","80862"
"WILD ROSE","WI","54984","WAUSHARA","54984"
"WILDCAT","WV","26376","LEWIS","26376"
"WILDERSVILLE","TN","38388","HENDERSON","38388"
"WILDERVILLE","OR","97543","JOSEPHINE","97543"
"WILDER","ID","83676","CANYON","83676"
"WILDER","MN","56101","COTTONWOOD","56101"
"WILDER","TN","38589","OVERTON","38589"
"WILDER","VT","05088","WINDSOR","05088"
"WILDIE","KY","40492","ROCKCASTLE","40492"
"WILDOMAR","CA","92595","RIVERSIDE","92595"
"WILDORADO","TX","79098","OLDHAM","79098"
"WILDROSE","ND","58795","WILLIAMS","58795"
"WILDSVILLE","LA","71377","CONCORDIA","71377"
"WILDWOOD","CA","96076","SHASTA","96076"
"WILDWOOD","FL","34785","SUMTER","34785"
"WILDWOOD","GA","30757","DADE","30757"
"WILDWOOD","NJ","08260","CAPE MAY","08260"
"WILDWOOD","PA","15091","ALLEGHENY","15091"
"WILEY FORD","WV","26767","MINERAL","26767"
"WILEYVILLE","WV","26186","WETZEL","26186"
"WILEY","CO","81092","PROWERS","81092"
"WILEY","GA","30581","RABUN","30581"
"WILFORD HALL U S","TX","78236","BEXAR","78236"
"WILKES BARRE","PA","18701","LUZERNE","18701;18702;18703;18705;18706;18710;18711;18762;18764;18765;18766;18767;18769;18773"
"WILKESBORO","NC","28697","WILKES","28697"
"WILKESON","WA","98396","PIERCE","98396"
"WILKESVILLE","OH","45695","VINTON","45695"
"WILKINSBURG","PA","15221","ALLEGHENY","15221"
"WILKINSONVILLE","MA","01590","WORCESTER","01590"
"WILKINSON","IN","46186","HANCOCK","46186"
"WILKINSON","WV","25653","LOGAN","25653"
"WILLACOOCHEE","GA","31650","ATKINSON","31650"
"WILLAMINA","OR","97396","YAMHILL","97396"
"WILLARDS","MD","21874","WICOMICO","21874"
"WILLARD","CO","80741","LOGAN","80741"
"WILLARD","KY","41181","CARTER","41181"
"WILLARD","MO","65781","GREENE","65781"
"WILLARD","MT","59354","FALLON","59354"
"WILLARD","NC","28478","PENDER","28478"
"WILLARD","NM","87063","TORRANCE","87063"
"WILLARD","NY","14588","SENECA","14588"
"WILLARD","OH","44890","HURON","44888;44890"
"WILLARD","UT","84340","BOX ELDER","84340"
"WILLARD","WI","54493","CLARK","54493"
"WILLCOX","AZ","85643","COCHISE","85643;85644"
"WILLERNIE","MN","55090","WASHINGTON","55090"
"WILLET","NY","13863","CORTLAND","13863"
"WILLIAMS BAY","WI","53191","WALWORTH","53191"
"WILLIAMSBURG","IA","52361","IOWA","52361"
"WILLIAMSBURG","IN","47393","WAYNE","47393"
"WILLIAMSBURG","KS","66095","FRANKLIN","66095"
"WILLIAMSBURG","KY","40769","WHITLEY","40769"
"WILLIAMSBURG","MA","01096","HAMPSHIRE","01096"
"WILLIAMSBURG","MD","21643","DORCHESTER","21643"
"WILLIAMSBURG","MI","49690","GRAND TRAVERSE","49690"
"WILLIAMSBURG","MO","63388","CALLAWAY","63388"
"WILLIAMSBURG","NM","87942","SIERRA","87942"
"WILLIAMSBURG","OH","45176","CLERMONT","45176"
"WILLIAMSBURG","PA","16693","BLAIR","16693"
"WILLIAMSBURG","VA","23188","JAMES CITY","23185;23186;23187;23188"
"WILLIAMSBURG","WV","24991","GREENBRIER","24991"
"WILLIAMSFIELD","IL","61489","KNOX","61489"
"WILLIAMSFIELD","OH","44093","ASHTABULA","44093"
"WILLIAMSON","GA","30292","PIKE","30292"
"WILLIAMSON","IA","50272","LUCAS","50272"
"WILLIAMSON","NY","14589","WAYNE","14589"
"WILLIAMSON","PA","17270","FRANKLIN","17270"
"WILLIAMSON","WV","25661","MINGO","25661"
"WILLIAMSPORT","IN","47993","WARREN","47993"
"WILLIAMSPORT","KY","41271","JOHNSON","41271"
"WILLIAMSPORT","MD","21795","WASHINGTON","21795"
"WILLIAMSPORT","OH","43164","PICKAWAY","43164"
"WILLIAMSPORT","PA","17701","LYCOMING","17701;17702;17703;17705"
"WILLIAMSPORT","TN","38487","MAURY","38487"
"WILLIAMSTON","MI","48895","INGHAM","48895"
"WILLIAMSTON","NC","27892","MARTIN","27892"
"WILLIAMSTON","SC","29697","ANDERSON","29697"
"WILLIAMSTOWN","KY","41097","GRANT","41097"
"WILLIAMSTOWN","MA","01267","BERKSHIRE","01267"
"WILLIAMSTOWN","MO","63473","LEWIS","63473"
"WILLIAMSTOWN","NJ","08094","GLOUCESTER","08094"
"WILLIAMSTOWN","NY","13493","OSWEGO","13493"
"WILLIAMSTOWN","OH","45897","HANCOCK","45897"
"WILLIAMSTOWN","PA","17098","DAUPHIN","17098"
"WILLIAMSTOWN","VT","05679","ORANGE","05679"
"WILLIAMSTOWN","WV","26187","WOOD","26187"
"WILLIAMSVILLE","IL","62693","SANGAMON","62693"
"WILLIAMSVILLE","MO","63967","WAYNE","63967"
"WILLIAMSVILLE","NY","14221","ERIE","14221"
"WILLIAMSVILLE","VA","24487","BATH","24487"
"WILLIAMSVILLE","VT","05362","WINDHAM","05362"
"WILLIAMS","AZ","86046","COCONINO","86046"
"WILLIAMS","CA","95987","COLUSA","95987"
"WILLIAMS","IA","50271","HAMILTON","50271"
"WILLIAMS","IN","47470","LAWRENCE","47470"
"WILLIAMS","MN","56686","LAKE OF THE WOODS","56686"
"WILLIAMS","OR","97544","JOSEPHINE","97544"
"WILLIAMS","SC","29493","COLLETON","29493"
"WILLIFORD","AR","72482","SHARP","72482"
"WILLIMANTIC","CT","06226","WINDHAM","06226"
"WILLINGBORO","NJ","08046","BURLINGTON","08046"
"WILLINGTON","CT","06279","TOLLAND","06279"
"WILLIS WHARF","VA","23486","NORTHAMPTON","23486"
"WILLISBURG","KY","40078","WASHINGTON","40078"
"WILLISTON PARK","NY","11596","NASSAU","11596"
"WILLISTON","FL","32696","LEVY","32696"
"WILLISTON","NC","28589","CARTERET","28589"
"WILLISTON","ND","58801","WILLIAMS","58801;58802;58803"
